20-1877757,3334901
25-1592420,3334615
94-2944732,3334574
23-7078944,3331845
36-2967283,3330308
20-8288754,3330299
33-0617741,3320192
36-3417278,3318924
31-1011430,3317980
86-0832160,3315214
13-1943644,3314522
77-0196692,3310534
20-2633437,3310058
20-8065915,3309858
94-2596075,3308948
93-0549842,3303921
20-5922682,3299049
91-1901103,3297299
74-2578266,3294853
91-2065038,3294443
46-2904827,3287575
42-1560891,3282169
53-0178883,3279461
95-3794678,3277104
41-1396238,3275649
27-1732322,3274904
93-0681311,3272972
25-1904312,3272430
74-2069592,3262498
74-2646586,3261685
23-1282405,3257989
31-1720017,3257479
46-5392694,3252434
75-2213291,3251348
45-5468732,3250788
58-2421574,3250574
54-0722037,3249456
93-0686170,3248512
95-4426350,3247086
47-1872208,3245169
59-1579415,3244176
86-2254152,3240521
75-1770140,3240139
46-0493274,3238875
13-3214627,3238290
36-2734966,3232601
26-1151754,3231880
06-0960005,3228226
46-3173337,3228113
61-0593023,3227853
04-3262577,3226295
82-1949714,3226260
31-1220252,3225426
13-3910567,3224747
04-2690064,3221637
52-0853501,3220841
48-0581965,3216199
68-0606330,3214591
65-0298299,3212831
35-2109955,3208307
31-0943024,3206451
65-0807808,3206392
85-0462470,3204703
01-0548371,3203962
86-0914408,3198883
95-2274560,3190166
94-2620758,3185251
59-2017511,3183331
59-2400811,3181545
94-2403876,3177189
77-0341707,3174485
52-1664577,3173631
62-1811578,3171319
91-2145470,3171012
36-3089796,3167829
31-1637431,3167616
52-0899001,3166013
95-3674624,3164689
95-2104089,3162480
32-0025293,3162421
54-1589809,3160462
46-1699670,3155103
23-1352255,3150887
34-1971847,3149980
34-4428659,3149201
23-7386928,3147856
95-6006417,3146841
93-0391640,3146826
84-0725560,3143450
20-0739420,3143185
45-3265365,3141834
41-1519855,3141742
91-1689158,3137824
94-1236934,3130493
14-1869352,3129530
93-1062448,3129413
06-0983819,3126140
47-2434992,3123789
23-1878791,3123395
91-1857425,3120114
74-2237306,3119683
34-0714398,3119556
46-2981774,3117015
36-3134577,3116718
13-1843420,3116050
46-0667855,3115829
38-1842281,3114103
06-1489575,3113532
62-0913689,3112892
83-1167436,3112755
46-0239786,3112754
36-4259162,3110168
16-1402497,3109537
85-0868142,3107673
83-0398572,3106254
75-1025511,3102585
94-3039028,3101811
39-0806269,3100355
45-3839973,3095650
25-1924934,3095486
25-1787030,3094398
23-1654975,3090919
94-3397768,3090471
23-2939247,3090364
86-0988329,3089244
94-2439581,3087780
23-1630073,3084929
20-2588279,3084267
23-2053144,3074644
46-2564702,3074525
46-4736278,3073052
41-1593900,3072491
74-2145368,3071353
93-1226092,3069181
03-0305264,3068901
31-1618925,3068348
48-0641821,3067305
54-0505884,3065730
13-2755214,3065269
81-1652178,3064131
23-7433168,3063188
95-1656369,3057694
74-2684333,3057326
56-2303577,3055002
95-3953979,3054953
02-0223606,3052535
94-2914745,3052443
46-4377579,3051450
13-4341859,3046555
91-1385373,3045731
83-1579781,3044504
27-2577059,3042219
54-1061820,3041997
57-0527092,3040147
68-0200668,3038453
75-3129705,3036876
52-2346578,3036550
56-1442966,3030640
87-0751247,3026881
33-0860449,3026565
46-4685540,3026232
62-0481801,3023314
46-3278605,3022292
74-2989365,3022061
24-0797026,3015261
54-0839234,3015223
43-1014311,3015105
04-3091002,3014375
74-2345786,3013767
37-1751688,3012595
11-2883503,3011690
04-3172737,3011381
34-4429426,3011378
58-1445328,3010198
36-2827480,3009759
38-3171570,3009567
20-0462905,3008949
47-2951572,3007669
58-2016070,3006545
74-2044953,3006035
56-2130300,3000681
95-4624707,2998939
91-2021165,2998617
61-6057856,2993668
27-0628927,2993421
38-2160250,2987802
31-0887471,2978564
04-2178889,2977497
51-0493526,2976692
35-0965609,2973918
63-0414826,2970380
23-2485020,2969896
04-2764514,2969544
54-1892252,2967227
27-3611908,2964539
33-0862531,2962133
04-2494773,2958890
14-1866709,2958131
72-1152784,2958004
54-1258296,2957319
93-0923866,2955975
65-1234981,2955456
33-0299356,2954503
25-1741353,2954052
51-0198932,2953984
54-1282756,2952777
47-0466144,2948894
75-2631330,2941228
20-2129318,2940977
46-4080792,2939787
94-3149136,2938928
38-6005710,2938902
94-3119458,2937182
33-0370296,2934165
04-2971480,2931535
43-1492878,2923144
54-1590790,2922660
86-0972675,2922336
54-1823934,2920818
20-1314342,2919431
59-3550575,2917250
58-1354139,2915730
54-1271758,2911343
55-0850279,2907092
52-1457419,2904667
35-0876341,2904502
58-1287799,2904092
74-2754850,2902907
26-1616736,2902262
35-1333698,2899754
13-6119036,2899434
74-1616827,2898412
22-3294530,2898323
83-3156982,2898075
59-3191962,2897703
93-0929618,2897247
83-1184822,2894805
45-5360995,2892154
74-1166783,2891384
94-2817843,2889776
52-1372359,2887812
91-1226978,2887121
36-3318158,2885558
58-1745787,2885296
35-2193471,2882916
20-2614486,2882226
58-1698233,2881186
58-2504713,2880650
03-0355283,2876292
43-1859283,2864448
35-2297207,2864391
43-1722915,2862511
46-2688472,2862136
36-4540756,2861204
04-3195772,2856613
45-2922471,2856299
84-0738419,2855733
41-1965977,2852378
57-1144097,2852048
59-3559150,2851121
38-3355698,2848907
24-0795519,2847652
31-1551770,2846753
95-6120630,2838912
23-7169239,2837014
58-2121860,2836417
91-1887623,2836208
94-2535820,2835021
94-1747227,2833642
04-3757857,2830881
72-1501261,2830461
26-1652936,2827087
46-5115573,2826364
35-1738809,2826263
13-3771206,2825904
47-2560196,2825317
84-0745911,2820862
22-2442433,2820169
54-1644387,2818773
85-0307043,2816297
38-1359589,2815991
20-0858549,2813866
94-2578166,2813849
20-5793076,2812096
77-0071036,2809963
52-1205675,2806881
65-1080680,2806472
45-4273449,2801574
35-0914096,2801269
56-1493369,2799867
13-6183590,2796584
81-4820272,2796484
63-0841545,2795919
27-1975049,2794978
06-1083735,2794548
38-2825019,2790200
46-1420690,2789240
93-1069099,2788211
31-1724698,2786813
45-4985621,2786437
59-3284175,2785655
38-2305297,2783157
81-0820021,2782702
36-3049386,2776348
36-3666952,2775892
45-1911940,2775354
95-4468225,2773946
75-3099628,2771920
13-1623994,2771445
59-1118672,2771436
91-1185727,2768836
71-0877008,2766805
31-0536654,2765074
27-4552700,2763663
23-1683461,2760013
04-2528542,2758537
33-0824881,2758068
36-3154700,2756856
94-1686314,2754454
15-0611509,2752985
68-0459131,2751729
74-1400228,2750956
52-1005984,2748299
41-1761118,2746947
43-1372690,2743236
57-0849669,2738677
39-1413448,2730695
54-1518603,2724192
47-2267437,2713744
43-1217498,2712297
90-0516757,2711988
23-7110058,2707287
52-2084049,2703823
47-1439557,2701004
36-4277029,2698359
59-2156540,2698351
30-0448081,2696262
75-2762501,2695023
56-2571141,2693470
46-4109067,2688001
26-3218152,2686015
23-2204761,2684161
20-1327278,2682283
62-1266942,2682229
41-1307457,2676358
36-3592066,2673222
57-1185029,2672102
27-4816668,2668047
47-3007704,2667215
94-3370919,2663504
74-2428161,2661046
33-0883460,2660990
59-1819652,2658998
33-0937301,2657914
90-0108854,2656405
95-3357253,2656246
36-3149827,2656065
45-2834070,2655536
56-2139120,2653922
74-2403373,2653513
59-3810480,2652992
13-3248876,2650152
46-3708327,2649323
20-0291592,2647279
33-0417450,2640884
57-1146474,2638495
71-0552563,2635221
57-0802283,2635204
47-0902114,2631637
84-1561923,2631165
45-3842245,2630810
23-2088969,2630370
81-0287507,2629330
33-0414855,2624938
94-3180356,2624930
56-2098739,2624654
26-3458029,2621905
54-1914671,2621750
23-2075900,2620297
02-0242389,2617890
38-2570420,2616260
45-2350728,2613951
91-0971237,2609460
52-2351630,2608679
74-2218129,2605212
41-1330241,2605054
95-6209203,2602685
94-3274972,2602529
95-4701468,2598885
52-1161473,2598201
23-7092572,2597166
54-1368484,2595945
31-1595414,2595464
34-1359225,2592918
52-0847160,2589358
91-2072298,2587866
81-3705299,2587230
27-1111529,2586766
54-1995917,2586112
81-5163032,2585355
72-1262466,2583173
25-1505216,2583167
58-1762829,2582558
45-3146771,2582339
75-2665054,2581048
06-0646773,2580455
58-1762614,2580088
41-0909036,2579573
41-1763181,2579150
33-0373000,2576774
93-1144835,2574606
57-0812738,2570942
34-1150124,2568310
06-0947027,2564616
23-2215980,2564403
38-3314318,2563665
74-2216041,2558806
95-1805452,2557738
75-2820473,2556478
05-0448151,2554271
52-1420138,2552137
46-3575713,2550639
20-8986703,2550565
65-1189895,2547624
13-3993633,2542861
20-4457248,2540220
23-7348118,2539581
51-0516206,2538070
56-2614329,2537452
27-0427930,2536239
41-0694713,2533994
26-2587784,2533863
47-1570910,2532454
33-0704378,2529720
35-2121568,2529639
72-0456905,2527809
74-2337853,2524184
22-2360736,2517146
01-0518193,2515803
95-3526934,2512886
33-1071771,2511529
56-0816296,2511481
94-2598256,2510081
23-1425055,2509603
31-1607866,2508656
16-1569356,2508132
56-1278004,2504062
58-1281657,2503527
20-0943038,2503527
27-1193704,2503136
23-7432820,2503020
46-5757256,2501736
36-3919018,2496116
23-1969810,2494879
31-1069575,2492697
68-0118032,2492347
14-1708404,2491139
23-7250068,2489933
85-0283292,2489853
58-1291607,2488827
30-0084616,2482124
58-1329248,2481594
95-4806856,2478536
23-1365361,2477035
75-3027143,2476326
61-0492369,2475409
47-4358886,2475044
75-2217559,2474881
35-0877572,2474427
05-0394224,2473652
57-0785521,2472080
04-2987534,2470734
34-1375936,2464791
04-3762842,2457191
54-2123478,2454886
38-3722092,2454674
74-2168515,2454023
57-0760599,2453809
23-7444790,2452758
45-5242323,2451996
03-0362565,2449223
51-0070966,2446544
23-1656050,2444831
59-2137331,2441913
94-2671824,2440964
06-1130830,2437371
84-1188208,2437132
91-1512717,2436819
91-1684691,2436610
46-4577178,2435770
74-1143055,2435201
23-7220259,2434734
57-0853132,2433635
59-0939466,2433130
94-3176726,2432032
36-3873652,2430391
80-0373809,2429703
25-0984598,2426875
23-7404362,2424097
54-0880233,2422536
47-3110713,2420576
27-1185128,2413061
26-1559274,2413017
95-1647800,2410178
26-0096240,2410149
26-2513136,2407395
30-0292775,2404344
43-1856223,2403475
82-5393648,2402953
20-0792574,2401770
45-0227018,2398573
59-2283508,2397482
27-0288159,2394985
83-4688357,2391450
25-1045694,2391128
47-0762798,2390575
27-3152104,2389948
06-1030028,2389574
85-0332879,2386379
77-0357297,2385409
27-0005595,2382844
36-3200465,2382264
27-1154816,2380782
38-2620824,2379624
94-3038202,2378480
54-1875619,2377857
23-7108045,2377257
94-3364364,2377191
54-2178438,2376578
26-3275886,2376241
94-1719649,2372254
38-2314954,2369624
23-7429170,2369090
54-2073930,2365699
47-4750764,2365354
47-4589916,2364053
23-7447365,2363454
82-1260951,2363000
27-3273118,2362348
16-1441078,2361705
52-1911806,2361069
20-3714244,2360112
88-0444732,2359817
01-0582371,2357673
46-1775208,2356159
47-2329595,2354240
46-5269625,2352763
95-3371166,2351419
95-3239788,2349663
39-1657328,2346923
94-3030996,2346562
58-0678817,2342951
26-4521779,2341523
51-0138232,2338974
22-3799632,2337731
21-0694373,2337712
56-1422691,2337288
77-0526117,2337108
43-1532267,2331773
86-0098936,2329526
74-2333088,2327387
23-7365077,2326831
66-0396395,2326468
26-4644018,2322954
27-4987364,2322558
94-2814246,2322340
94-1739027,2321707
72-0503930,2320617
81-4604206,2315591
20-0031641,2314333
65-0056218,2314120
23-7092484,2312744
45-2470692,2311542
76-0579697,2310960
38-2517980,2310483
05-0352796,2308048
23-7334637,2303516
91-2065051,2301127
84-1150815,2299981
44-0641486,2298710
56-1522499,2297979
56-2544586,2295946
58-1168874,2295862
75-1305705,2293700
27-1606167,2291958
13-4045021,2288689
46-5124059,2286554
94-3292116,2283820
74-2505406,2282178
06-1387081,2282084
20-5359559,2280643
84-0840653,2280034
59-0951529,2278857
23-7439079,2278511
52-1885486,2278186
47-2364966,2277458
74-3252737,2277011
95-4704879,2274278
26-2504678,2272444
94-2297746,2272224
23-3017858,2271279
91-1821187,2271072
58-1916544,2269300
43-1720451,2265343
85-0457916,2264316
80-0078300,2261589
41-1322769,2258980
95-2920990,2255808
25-1509595,2255058
75-1823701,2254623
83-4228740,2251473
27-3006526,2248754
55-0901604,2248152
23-7380943,2245854
22-3199801,2244469
72-1205164,2244361
75-1985674,2244288
45-4105820,2244096
32-0100540,2243678
47-4896980,2243493
30-0598378,2242973
65-1054347,2239297
84-1462044,2235395
27-3797852,2235317
95-1919219,2232667
59-0913326,2232312
06-0985421,2231525
06-1380472,2229141
36-3647731,2228766
95-3130408,2226395
38-2558965,2224983
45-2610533,2224285
27-0300026,2223411
63-0762151,2220263
62-0586090,2220080
27-3092011,2218583
68-0046163,2218369
23-2862064,2217069
06-1462359,2216288
92-0141715,2215412
94-3227237,2215401
46-2391112,2215318
47-4798338,2214348
56-1413188,2205141
45-3245622,2204258
16-0743025,2203794
22-3670025,2203522
56-2210571,2201615
16-1462696,2200570
56-1564376,2198502
52-2276602,2195413
60-2157596,2195321
27-1237249,2195262
75-2747809,2190663
52-1804860,2189610
95-3255012,2187631
57-0988275,2187540
20-1789293,2186450
58-1675299,2185786
23-7260197,2182444
39-1548887,2182300
47-1813490,2180000
22-6094179,2179263
22-2879323,2177694
38-3273825,2176768
26-3658409,2175689
81-6014902,2174760
37-1430158,2173600
27-3444564,2168857
41-1326631,2168522
76-0838983,2167930
86-0739613,2167408
58-1366718,2166897
46-4838094,2164566
20-2917133,2162489
39-1393171,2158929
31-0620685,2157844
77-0716253,2156313
82-3920554,2150812
20-8077416,2147013
23-7068923,2146192
57-0722206,2145923
46-1538094,2145290
75-2400158,2139481
58-1401456,2138500
48-6063403,2136238
82-1971330,2134929
43-0666742,2133804
63-1186365,2130927
45-1806143,2129966
45-3059509,2127449
38-1720832,2125520
04-2983234,2124059
54-2058374,2118029
82-0563117,2117416
38-2596981,2117153
14-2004438,2115221
13-4122438,2112517
27-0732786,2112295
84-1354844,2111014
38-2739180,2104529
94-1225368,2102002
04-3490827,2101971
34-1341527,2100423
41-1718029,2100028
45-4663991,2099490
23-7376100,2099195
87-0687610,2098445
23-7298482,2098182
74-2370522,2097628
43-0652678,2094162
59-0768265,2092780
27-0852084,2087437
62-0842531,2086212
34-4428258,2083619
27-4216064,2083391
37-1260796,2082999
68-0230597,2079210
38-3142753,2078265
59-0806983,2077611
38-3463298,2074436
45-2324172,2073119
36-2608742,2069854
38-1256680,2067640
57-0620182,2067295
23-7064937,2067084
31-1519675,2065378
23-2775806,2062108
27-1822749,2061086
74-1759254,2060417
22-2542960,2056181
23-2308332,2056126
51-0200138,2055150
36-2317631,2049335
46-1290517,2049311
95-3026060,2048858
73-1357030,2048106
41-1856806,2044536
81-5467641,2043196
62-1164825,2042922
73-0679351,2042689
58-1698701,2037176
47-4691807,2033480
36-2937848,2030713
26-3725699,2030659
56-1830629,2029343
38-3039929,2028346
13-4237286,2028121
95-6037070,2026658
76-0653562,2026120
72-0986472,2018475
48-0908425,2018185
75-2488486,2017092
85-0283204,2012813
36-2969526,2007738
36-4427750,2006681
36-2181970,2006028
47-0958489,2005617
59-3675485,2004459
23-7410586,2003265
83-1628641,2002921
02-0587875,2001170
77-0296087,2000679
38-2854143,2000161
54-0735666,1999742
27-3827740,1997405
63-0328643,1997366
42-1651737,1991611
57-1068943,1991259
63-1025487,1990308
58-1766060,1989958
23-1919016,1989679
20-5323335,1989022
25-0965412,1988387
47-1528452,1984367
82-1922472,1981323
42-1204613,1977649
30-0037131,1975410
51-0256896,1974525
82-0547746,1973515
74-1947967,1969487
33-0912735,1969414
85-0481104,1967736
61-1493378,1965444
81-0365291,1963844
38-1912803,1963615
25-1818234,1961378
95-6111696,1958552
82-4401634,1958419
26-0158723,1957884
68-0413822,1957832
58-1623141,1956700
31-1002913,1955923
01-0590704,1953685
27-0176563,1951426
22-6075831,1949281
61-1370614,1948939
56-0796221,1948931
20-1989492,1947998
84-1800611,1947928
47-1445061,1946703
23-7323006,1944581
76-0326979,1943445
81-3707643,1939340
27-3133200,1939018
75-2231077,1938937
54-1882970,1936674
75-3139219,1936602
31-1717077,1936011
56-2189635,1935417
54-1646071,1934013
22-3478143,1933973
45-3754114,1933765
52-0893511,1931495
31-1051378,1930904
25-1401610,1929568
20-4377921,1925048
75-2417472,1920930
52-2259318,1919245
47-2876497,1917026
32-0171681,1916498
59-3151613,1913731
22-2672209,1913490
36-3252809,1913404
23-7140024,1911741
20-0210688,1911052
23-7380624,1909227
06-1770896,1907383
35-1776518,1905536
36-2997680,1905022
41-2278265,1904829
31-1775429,1903992
36-2441177,1903496
54-1995429,1901153
83-1493724,1900270
56-0886647,1896958
46-1407932,1892913
46-4687212,1892581
61-0986164,1892558
54-0506490,1891436
43-1454628,1891376
13-3593812,1891149
56-2559756,1890069
83-3592629,1889837
56-2245026,1885876
82-2064693,1883846
36-3333949,1882492
31-1162331,1879888
43-2112710,1879127
95-4076361,1877230
43-0714369,1876310
33-0518078,1875259
37-1276816,1874478
77-0384453,1873324
52-1277427,1872899
41-0874541,1869642
41-1931304,1867971
27-1078786,1866952
23-7069159,1866896
56-2440451,1865867
59-3198934,1865821
45-3081114,1861376
37-1151152,1857536
62-0637710,1856415
95-2266749,1856325
45-2442802,1854326
56-0579600,1851760
94-2805076,1850985
36-2807341,1850473
30-0594051,1849434
91-1178405,1844758
35-2151003,1843803
74-3090585,1841835
83-0402246,1839332
38-2038528,1839246
52-2076894,1837950
22-2137333,1832727
27-1604121,1831100
26-1892969,1830629
83-0806426,1829588
84-4620762,1826662
86-0575242,1826204
87-0308785,1824178
26-0809074,1823607
52-0567970,1822689
74-2238462,1821768
74-2446390,1821483
04-2227431,1819619
95-3370703,1819179
39-0826101,1818646
56-0936674,1816120
75-2739419,1814883
56-1935926,1814518
58-0515884,1814142
57-0485356,1813122
13-3424844,1810250
20-5274049,1806278
95-1855645,1805411
46-2914731,1804180
75-2178327,1802777
87-0426671,1802111
02-0342104,1801789
38-1675000,1799549
82-0535692,1798794
68-0375462,1797876
99-0107563,1797431
36-3180725,1796955
93-1241474,1795235
56-1656943,1794897
34-1252554,1794733
34-1723305,1790001
38-2058667,1785872
20-3184240,1782923
13-3378456,1782220
94-2378104,1782070
43-1863752,1779400
46-3220762,1778793
93-6041506,1778141
38-3046882,1776587
26-4042151,1776241
95-2248919,1773762
62-1022117,1773558
61-1315605,1772160
34-0714820,1768845
39-1997970,1768048
68-0193683,1764208
95-4457394,1764025
35-2171298,1756788
46-0336514,1755432
82-0481812,1754772
20-4314076,1753546
51-0225010,1751993
31-0986769,1748247
47-2859426,1746949
59-2632869,1746255
26-0779977,1743457
20-3305890,1742802
94-3227346,1741737
41-1760632,1735088
57-0932285,1732610
75-1330752,1732407
83-1055723,1732251
03-0375886,1729129
80-0012629,1728150
74-2225140,1727906
20-1565775,1727824
94-6121751,1724352
36-3107283,1721237
51-0242942,1720771
95-2552382,1720636
26-1714340,1719924
23-1607172,1712626
27-3515067,1712250
59-2212954,1709193
46-5310610,1709148
81-1173644,1708824
36-3018276,1707697
96-0002543,1705282
77-0719656,1698832
85-0242274,1698110
52-1271888,1697926
20-4698227,1697774
56-1951952,1697300
45-3035382,1696414
20-3153855,1688469
26-3196544,1686532
82-0559940,1686357
20-3415545,1684021
46-1158857,1683829
95-4047805,1683439
84-1595852,1682946
91-1471384,1679319
02-0358724,1676506
94-1599229,1676377
94-3227947,1675335
38-3042396,1675085
95-1775142,1674117
23-7417420,1673267
36-3711203,1672785
43-1648039,1671457
45-3832438,1668720
20-1443960,1665956
47-2581032,1664171
74-2502054,1663815
62-6066210,1660837
47-1266446,1656361
36-3298168,1656141
47-4615131,1653854
58-1715420,1651626
36-4284473,1651270
20-5196210,1646276
26-4037161,1642774
61-1339185,1641985
22-2482872,1640392
86-1943473,1639432
23-1901080,1635973
54-1360535,1635693
48-0921732,1633176
04-2111215,1632583
04-6136989,1632438
22-3825867,1630035
36-3718141,1628486
95-2151829,1627871
13-3355074,1626979
27-0376748,1626092
91-1878632,1624786
84-3739888,1623900
81-3419904,1623169
90-0520600,1622673
25-0979365,1622538
13-2556242,1621196
03-0472883,1619513
81-2212427,1618634
20-4515040,1618512
23-7052345,1616452
45-5098692,1614276
46-5456475,1613977
35-1750659,1613822
65-0118944,1613590
34-1657171,1613122
56-0678985,1612558
33-0374224,1612225
94-2837552,1609763
81-5190566,1609531
77-0151434,1606400
02-0261932,1605719
35-2067284,1598275
52-1984719,1598262
14-1563740,1595937
20-1831970,1595074
38-3381808,1594834
31-0818511,1592191
26-3865869,1590251
45-4887611,1588514
54-1806879,1583750
58-1883895,1582825
91-2073087,1582437
13-3968225,1580812
33-0441816,1580219
27-1481728,1579694
04-2862401,1579662
36-3555530,1577481
58-1211155,1577109
83-0370609,1576638
58-1109087,1576232
74-1364915,1576174
38-2058301,1574944
02-0712905,1572387
84-1550819,1572153
20-4748799,1570536
26-1103492,1568549
26-1395425,1567112
75-6067812,1566807
20-3604576,1565335
47-5375511,1564835
83-4200317,1559390
20-5218569,1552292
71-0348993,1552287
36-3501938,1549281
36-4556466,1547422
30-0681223,1545545
59-3129752,1540715
45-5392245,1540238
56-1655255,1539919
68-0652444,1539310
23-1429866,1537380
47-4003520,1536864
20-3526239,1536709
46-0651192,1535038
56-6088141,1534754
51-0180488,1534359
02-0400769,1533126
23-2528819,1531690
46-1536234,1529774
23-7175191,1529415
63-0867285,1528505
74-2548761,1528312
58-1440585,1525463
27-0526744,1524262
23-7098748,1523148
94-3105555,1516130
36-4268793,1515509
83-1080279,1512672
61-1562223,1512320
45-1270786,1510673
81-0506955,1510238
31-1074018,1507845
83-0234545,1506693
26-2490827,1506051
47-3046264,1505784
23-7362601,1504218
36-3387034,1502268
26-1706426,1502146
73-1622804,1500148
20-5643050,1499541
20-8900737,1498588
06-0653158,1498143
36-3460409,1495064
59-3618761,1494504
63-0899081,1493599
74-2357211,1492810
26-4031411,1490236
84-1048149,1488018
45-0735926,1486867
23-7456842,1486556
42-1724770,1486408
05-0519694,1483062
32-0082340,1482416
23-7437867,1481317
61-0929277,1478535
23-7328597,1477010
80-0251526,1476609
20-8466866,1472393
20-1602122,1472336
84-0500375,1471285
45-5081831,1470672
38-1689200,1470436
45-2901666,1468168
85-0113191,1466255
81-2111126,1466124
20-4418873,1465391
80-0345608,1461902
26-2477597,1461023
83-0502889,1460556
54-1927904,1454765
59-2935027,1451808
74-2553659,1449756
31-0904247,1449275
84-1266231,1448800
20-2263860,1447501
22-3181832,1445286
54-2011119,1443600
47-4452184,1442678
20-0088952,1442170
20-2150714,1441780
75-1911978,1441318
46-0800614,1441156
27-0062812,1440378
62-1303874,1439884
27-3460268,1437952
33-0782841,1435328
54-1566451,1435167
04-2753429,1432208
68-0259665,1430723
23-7300162,1426307
35-1182938,1425116
80-0362127,1422676
82-3007242,1422399
03-0399261,1419185
45-2047833,1415124
36-3822848,1414903
71-0676546,1414829
80-0785628,1412785
93-1159778,1411364
20-4644590,1410463
03-0362954,1409984
38-3571989,1408991
27-1134733,1408172
27-1655016,1406964
04-3585445,1402854
74-2634069,1402239
26-0323282,1401592
62-1238499,1398104
13-3104476,1397200
23-7136747,1396079
85-0364261,1391939
56-2086784,1390161
04-3001787,1389852
47-1191643,1389647
58-6011441,1388930
34-6560923,1386436
57-0342030,1385568
63-0743701,1383117
56-2248495,1380234
27-0490589,1376584
30-0200022,1375638
32-0086097,1375285
20-4196658,1374109
01-0662680,1372062
76-0415338,1371301
87-0499405,1370433
26-4472656,1367035
39-2042797,1364181
27-0970476,1363943
94-3158295,1363274
43-1752410,1362228
45-2720052,1361860
76-0173176,1360300
47-0457872,1360294
22-2718636,1360037
27-0540451,1359173
74-2841791,1358070
45-5138803,1357367
26-0018141,1356760
26-0659245,1356541
36-4432079,1355957
26-2703774,1355616
39-1030611,1354160
59-2311666,1353999
11-3692512,1352900
04-2786576,1351454
26-0020294,1349865
06-1064857,1349405
75-2736992,1348573
46-0982054,1348434
74-2624729,1347917
03-0359346,1345864
34-1308480,1343023
46-4930592,1341658
20-0801622,1340886
58-1414606,1340744
13-4229276,1340458
57-0331635,1340108
26-0000127,1336761
45-3800583,1332649
58-1775882,1332253
83-2766318,1330960
56-2054871,1330911
47-0902020,1330753
26-3594555,1328998
51-0186073,1322454
20-8499098,1322276
47-1968315,1320972
84-0820084,1315082
95-4554570,1312845
23-2000206,1307035
03-0278594,1304526
16-0743999,1301281
76-0807330,1300040
41-1290707,1298850
04-3298538,1297494
77-0160288,1296272
82-4842206,1294581
86-0865368,1292805
26-3948215,1289347
45-0365598,1285591
61-0894961,1285306
26-0545877,1283877
31-1415701,1283136
43-0994417,1282103
91-2072330,1276298
23-2074061,1273803
93-1276816,1271037
74-2736849,1269508
20-8117872,1267635
74-2148804,1266120
27-0583447,1266077
20-0820589,1261939
38-2672879,1254215
20-5163417,1251132
82-3064180,1250190
20-5184429,1248904
74-2488628,1247874
16-1119831,1245345
81-1305235,1244224
46-2857532,1242678
54-1522705,1241493
20-4928141,1239972
20-2661354,1239328
45-4242425,1235824
35-1062235,1233752
83-0885411,1233506
33-0035455,1232200
45-4708248,1231803
41-2275864,1228936
20-8155890,1225750
76-0347164,1222460
61-1185631,1222449
32-0017011,1222442
06-0938101,1217918
26-0670177,1215384
26-1718666,1214116
51-0211835,1213425
23-1352260,1212995
47-4232704,1212939
95-3119081,1209653
02-0673474,1207245
74-2434330,1206296
52-1414408,1205463
22-3559611,1204825
91-1585511,1204569
20-3821478,1203659
74-2232440,1202148
58-1967768,1201096
45-3861248,1199340
74-2723088,1198638
82-4594246,1197314
95-4791296,1196230
20-3645945,1194203
43-2104829,1193487
64-0750547,1192782
33-0009949,1192692
85-1261131,1191785
81-2889340,1191376
20-4944165,1190938
26-2119465,1190928
23-7182685,1190309
35-0867980,1188743
56-0938521,1185581
26-1514118,1185174
61-0461759,1183925
56-2376877,1181504
83-0598989,1176521
75-2849153,1171720
74-2050052,1168628
81-1264257,1167086
04-3065810,1159453
30-0067482,1158974
26-4832772,1158745
35-1108615,1158263
26-2222571,1157998
31-1411495,1157578
46-4095781,1156965
27-1214049,1155722
77-0166797,1154092
94-2250551,1153748
58-1514410,1151000
23-7098832,1148235
54-1964259,1147893
01-0765907,1143986
35-1277849,1142149
75-2872010,1133227
46-2332714,1129606
20-4297703,1129294
20-3534560,1128649
65-1163122,1128363
87-0494681,1124844
94-3080142,1121911
20-0526710,1121533
45-3645077,1119387
27-4378916,1117399
94-2540980,1114424
81-4436479,1111860
31-4379811,1108140
95-2561330,1106103
14-1536118,1105812
27-1458930,1103136
42-1222154,1102496
82-0991622,1100039
27-0842642,1098533
83-0333159,1097089
91-1904304,1097068
31-1045334,1095054
61-1640339,1095016
85-0342062,1093515
57-0789205,1093320
95-3760212,1088438
36-3881109,1088240
52-1975211,1084662
20-1578048,1084460
73-1352753,1083759
22-3671890,1078025
46-0687975,1075902
03-0230490,1071479
68-0350642,1069849
04-3411388,1064918
85-3685167,1063107
23-7116161,1062453
27-2021983,1058819
35-1577679,1057919
94-3403801,1057713
23-2121691,1056707
22-2614286,1055916
23-7269692,1054848
61-1351706,1049550
45-5337441,1049243
52-6050771,1044993
26-1389957,1044171
26-4610450,1041916
68-0328590,1041711
71-0420376,1041075
47-4997229,1039414
45-2243846,1036107
45-4648918,1035413
62-1613447,1034996
54-1713204,1033755
26-3639206,1033597
47-2756880,1033427
26-0736033,1032635
65-1203900,1031724
51-0394850,1031345
51-0666677,1029760
11-2865518,1028234
26-2480207,1024140
22-2111573,1021827
92-0172389,1020287
63-0500374,1019555
81-3440555,1018789
81-0531532,1018578
48-0802260,1016403
27-2753489,1016093
45-4928276,1011199
20-2468226,1010614
33-0071613,1008675
02-6006374,1008360
23-7377601,1006980
23-3045020,1006618
45-0419491,1002523
81-5071835,997061
58-1846210,996744
