Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ein,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,org_name,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
11547,13360,31696,1245182,475010246,0.0,286477.0,100.0,100.0,0.0,20804.169491525423,286477.0,1513923.0,WWW.YOUTHCINIMAPROJECT.ORG,60,2666447.0,LATINO FILM INSTITUTE,,14.285714285714285,0.0,,
11548,13362,31713,1247110,475271468,0.0,167327.0,100.0,100.0,0.0,,0.0,3104001.0,,196,5010332.0,JOHNSON UNIVERSITY FLORIDA INC,,33.33333333333333,18.181818181818183,,
11550,13364,31718,1247399,475307489,361543.0,337002.0,-7.282152628174314,63.63636363636363,36.36363636363637,93696.66666666669,549972.0,36130536.0,www.llac.org,356,55092930.0,LIFELONG LEARNING ADMINISTRATIONCORPORATION,,0.0,33.33333333333333,,
11551,13368,31723,1247573,475328736,0.0,214022.5,100.0,100.0,0.0,51410.36749116608,257716.0,14977179.0,WWW.COMPASSROSEPUBLICSCHOOLS.ORG,285,32235656.0,COMPASS ROSE EDUCATION INC,100.0,40.0,16.666666666666664,,
11552,13369,31728,1248313,475427975,187068.66666666663,0.0,-1.0,0.0,100.0,34431.009090909094,242730.0,4348617.0,WWW.YELLOWSTONE.ORG,113,21060958.0,YELLOWSTONE FOREVER,50.0,53.84615384615385,50.0,,
11555,13372,31750,1250572,480157067,73466.5,93968.3,21.817783231153488,83.33333333333334,16.666666666666664,-13342.833333333334,257580.0,446160.0,WWW.BUTLER.COOP,60,25319621.0,BUTLER RURAL ELECTRIC COOPERATIVE ASSOCIATION INC,0.0,25.0,33.33333333333333,,
11556,13373,31751,1250575,480163970,0.0,293101.8,100.0,100.0,0.0,81902.85858585859,516941.0,27256167.0,mwenergy.com,307,247394171.0,Midwest Energy Inc,0.0,22.22222222222222,0.0,0.0,
11557,13374,31763,1250679,480335629,0.0,171035.0,100.0,100.0,0.0,18429.08080808081,199782.0,4162063.0,MILBURN.ORG,201,8473498.0,MILBURN COUNTRY CLUB,0.0,40.0,40.0,,
11558,13375,31766,1250688,480354623,258337.5,273046.1666666667,5.3868790198482985,75.0,25.0,68121.29545454546,494370.0,8149626.0,WWW.PRAIRIELANDELECTRIC.COM,96,87385850.0,PRAIRIE LAND ELECTRIC COOPERATIVE INC,40.0,0.0,28.57142857142857,50.0,
11559,13376,31767,1250705,480383198,0.0,198153.5,100.0,100.0,0.0,12672.780487804876,237010.0,3513811.0,WWW.LAKEQUIVIRA.ORG,248,7856462.0,QUIVIRA INC,0.0,80.0,16.666666666666664,,
11560,13377,31771,1250738,480451300,246546.0,0.0,-1.0,0.0,100.0,13437.844594594597,246546.0,2235347.0,WWW.TOPEKACOUNTRYCLUB.ORG,149,4813597.0,TOPEKA COUNTRY CLUB,0.0,57.14285714285714,50.0,,
11561,13378,31772,1250740,480451443,181031.0,178162.0,-1.6103321695984556,75.0,25.0,8726.367346938776,184921.0,1143109.0,WWW.IBEW304.ORG,53,2961634.0,INTERNATIONAL BROTHERHOOD OFELECTRICAL WORKERS LOCAL UNION 304,0.0,33.33333333333333,50.0,100.0,
11562,13379,31774,1250748,480477295,284148.6,369107.4285714286,23.01737163628708,58.333333333333336,41.66666666666667,58549.99665551839,919148.0,21510944.0,WWW.CUOFAMERICA.COM,311,72395937.0,CREDIT UNION OF AMERICA,80.0,22.22222222222222,28.57142857142857,0.0,
11563,13380,31775,1250750,480477370,0.0,272718.0,100.0,100.0,0.0,11811.96062992126,272718.0,4773075.0,WWW.WICHITACOUNTRYCLUB.ORG,382,9614996.0,WICHITA COUNTRY CLUB ASSOCIATION,,28.57142857142857,28.57142857142857,,
11564,13381,31777,1250772,480493444,348636.25,483350.4285714286,27.870913235679645,63.63636363636363,36.36363636363637,78500.75675675676,1120169.0,10587054.0,WWW.PIONEERELECTRIC.COOP,85,104061245.0,PIONEER ELECTRIC COOPERATIVE INC,40.0,0.0,0.0,50.0,
11565,13382,31779,1250784,480499309,237684.0,290846.6,18.278570215364383,71.42857142857143,28.57142857142857,69600.30434782608,503954.0,6732022.0,WWW.VICTORYELECTRIC.NET,76,85802968.0,THE VICTORY ELECTRIC COOPERATIVEASSOCIATION INC,20.0,12.5,20.0,,
11566,13383,31782,1250790,480504601,63521.75,106633.15384615384,40.42964339998167,76.47058823529412,23.52941176470588,71607.4,357878.0,4504614.0,www.westerncoop.com,57,44441643.0,Western Cooperative Electric Association Inc,0.0,16.666666666666664,40.0,,0.0
11567,13384,31788,1250857,480532188,242353.2,353349.7,31.412648715988723,66.66666666666666,33.33333333333333,59389.621212121216,687084.0,12584693.0,WWW.WECI.NET,147,135504562.0,WHEATLAND ELECTRIC COOPERATIVE INC,40.0,0.0,37.5,33.33333333333333,
11568,13385,31789,1250874,480539294,0.0,375900.0,100.0,100.0,0.0,18051.91707317073,375900.0,4076543.0,PRAIRIEDUNES.COM,206,8144964.0,PRAIRIE DUNES COUNTRY CLUB,0.0,28.57142857142857,66.66666666666666,0.0,
11569,13386,31790,1250880,480542669,182312.0,211009.0,13.599893843390568,66.66666666666666,33.33333333333333,44295.58646616541,329814.0,7099973.0,WWW.MIDAMERICAN.COOP,139,22689935.0,MID AMERICAN CREDIT UNION,,33.33333333333333,16.666666666666664,,
11570,13387,31791,1250885,480543703,152312.0,0.0,-1.0,0.0,100.0,32711.075,152312.0,5386084.0,WWW.CATHOLICCHARITIES.ORG,161,9313575.0,CATHOLIC CHARITIES INC,,35.294117647058826,50.0,,
11571,13388,31792,1250886,480543705,0.0,389491.8,100.0,100.0,0.0,44091.71929824561,220446.0,7979134.0,WWW.ENVISIONUS.COM,176,16328663.0,ENVISION INDUSTRIES INC,25.0,,0.0,0.0,
11572,13389,31793,1250889,480543712,152871.0,0.0,-1.0,0.0,100.0,33673.256097560974,152871.0,5675285.0,WWW.EMBERHOPE.ORG,165,16009928.0,EMBERHOPE INC,,0.0,58.333333333333336,,
11574,13395,31799,1250900,480543745,0.0,192229.0,100.0,100.0,0.0,21869.11233480176,192229.0,10120806.0,www.capper.org,455,12624169.0,CAPPER FOUNDATION,,33.33333333333333,60.0,,
11577,13400,31810,1250960,480547688,232609.5,0.0,-1.0,0.0,100.0,47564.59615384616,301715.0,2938578.0,WWW.UNITEDWAYPLAINS.ORG,54,15996345.0,UNITED WAY OF THE PLAINS INC,,35.0,40.0,,
11580,13405,31815,1251089,480561969,197438.25,151059.0,-30.702738665024924,20.0,80.0,32581.762711864405,288983.0,24008700.0,WWW.HEARTSPRING.ORG,713,26601555.0,HEARTSPRING INC,66.66666666666666,30.0,62.5,,
11583,13408,31819,1251229,480587457,313387.0,312201.8,-0.3796262545571524,83.33333333333334,16.666666666666664,43830.15241635688,647926.0,13664707.0,WWW.GPCU.ORG,275,44194863.0,GOLDEN PLAINS CREDIT UNION,,20.0,68.75,,
11584,13409,31820,1251294,480612011,173492.33333333334,233867.0,25.815812691258987,62.5,37.5,55667.566666666666,371038.0,10039947.0,WWW.HCU.COOP,158,30631369.0,HEARTLAND CREDIT UNION,50.0,42.85714285714285,33.33333333333333,,
11586,13412,31826,1251359,480625190,183860.66666666663,259426.66666666663,29.12807729865858,50.0,50.0,43264.94230769231,394435.0,10328970.0,WWW.AZURACU.COM,214,33958013.0,AZURA CREDIT UNION,60.0,33.33333333333333,50.0,,
11587,13413,31828,1251388,480630180,0.0,189950.0,100.0,100.0,0.0,34513.704,189950.0,17446802.0,WWW.STARKEY.ORG,501,20689914.0,STARKEY INC,,30.0,42.85714285714285,,
11588,13414,31831,1251441,480642318,274685.3333333333,318059.5,13.63712345226811,40.0,60.0,35533.76133651551,354744.0,16348821.0,WWW.PRAIRIEVIEW.ORG,424,20840238.0,PRAIRIE VIEW INC,80.0,40.0,55.55555555555556,,
11589,13416,31835,1251504,480668424,0.0,273564.5,100.0,100.0,0.0,16491.082474226805,292200.0,5346034.0,WWW.KCCC.COM,293,10039559.0,KANSAS CITY COUNTRY CLUB,40.0,36.36363636363637,28.57142857142857,,
11590,13417,31836,1251509,480669498,364378.2,306275.5,-18.97073060039083,28.57142857142857,71.42857142857143,37855.79116465864,473101.0,11860534.0,WWW.ENVISTACU.COM,256,31503996.0,ENVISTA CREDIT UNION,80.0,50.0,50.0,,
11592,13419,31839,1251528,480673284,182315.0,0.0,-1.0,0.0,100.0,14601.630366492149,182315.0,14126872.0,WWW.GOODWILLKS.ORG,956,24616017.0,GOODWILL INDUSTRIES OF KANSAS INC,50.0,35.714285714285715,16.666666666666664,,
11593,13420,31840,1251558,480677789,0.0,269404.0,100.0,100.0,0.0,13725.818181818182,269404.0,1024324.0,WWW.JUNCTIONCITYFAMILYYMCA.COM,56,1944105.0,JUNCTION CITY FAMILY YMCA,,33.33333333333333,40.0,,
11594,13421,31841,1251567,480678906,0.0,181094.5,100.0,100.0,0.0,33443.66544117647,211653.0,9458866.0,WWW.SEKMHC.ORG,274,12857879.0,SOUTHEAST KANSAS MENTAL HEALTHCENTER,100.0,50.0,16.666666666666664,0.0,
11597,13424,31846,1251650,480688802,0.0,231294.0,100.0,100.0,0.0,57452.454545454544,248148.0,11838174.0,WWW.CKMHC.ORG,200,16982564.0,CENTRAL KANSAS MENTAL HEALTH CENTER,,50.0,83.33333333333334,0.0,
11599,13427,31850,1251801,480732570,285722.0,206531.5,-38.3430614700421,66.66666666666666,33.33333333333333,31740.19744318182,285722.0,23043884.0,LAKEMARY.ORG,707,30206701.0,LAKEMARY CENTER INC,42.85714285714285,25.0,42.85714285714285,,
11602,13431,31857,1251973,480780431,169201.0,0.0,-1.0,0.0,100.0,29702.37027027027,169201.0,11159078.0,WWW.CWOOD.ORG,371,14830249.0,COTTONWOOD INC,33.33333333333333,50.0,50.0,,
11603,13432,31859,1252012,480788543,0.0,193661.0,100.0,100.0,0.0,23083.29,193661.0,4810319.0,http://www.mcds-ks.org/,201,6606192.0,Multi Community Diversified Services Inc,,66.66666666666666,50.0,,
11604,13433,31860,1252032,480793004,0.0,194718.0,100.0,100.0,0.0,27499.692063492064,194718.0,8857121.0,RAINBOWSUNITED.ORG,316,12390460.0,RAINBOWS UNITED INC,,53.333333333333336,60.0,,
11605,13434,31861,1252034,480793267,261186.16666666663,319859.8333333333,18.343555692884227,50.0,50.0,79440.22131147541,510678.0,13177983.0,www.deltadentalks.com,134,302750224.0,Delta Dental of Kansas Inc,60.0,62.5,50.0,66.66666666666666,0.0
11606,13435,31863,1252059,480798502,213952.0,169880.0,-25.94301860136567,50.0,50.0,30567.32298136646,213952.0,5305171.0,TECHINC.ORG,163,7546362.0,TRAINING AND EVALUATION CENTER OFHUTCHINSON INC,,75.0,33.33333333333333,,
11608,13437,31866,1252082,480803058,0.0,192757.0,100.0,100.0,0.0,25963.125,192757.0,5593087.0,WESLEYTOWERS.COM,209,9600315.0,WESLEY TOWERS INC,100.0,50.0,33.33333333333333,,
11610,13439,31869,1252102,480806277,186637.0,213545.3333333333,12.600759245499788,75.0,25.0,,0.0,20540204.0,WWW.TFIFAMILY.ORG,510,44693810.0,TFI Family Services Inc,66.66666666666666,40.0,50.0,,
11611,13440,31873,1252178,480823001,0.0,198742.0,100.0,100.0,0.0,5502.444444444444,252015.0,1431035.0,,157,31546463.0,CENTER INDUSTRIES CORPORATION,0.0,14.285714285714285,14.285714285714285,,
11612,13441,31874,1252212,480830076,189243.0,291963.5,35.18265125606454,66.66666666666666,33.33333333333333,20311.478666666662,374192.0,16006779.0,WWW.MEADOWLARK.ORG,753,27640240.0,MANHATTAN RETIREMENT FOUNDATION INC,80.0,42.85714285714285,33.33333333333333,,
11613,13442,31877,1252297,480845080,75071.0,0.0,-1.0,0.0,100.0,,75071.0,0.0,WWW.RCDC4KIDS.ORG,63,5376623.0,THE RUSSELL CHILD DEVELOPMENT CENTERINC,,66.66666666666666,83.33333333333334,,100.0
11615,13444,31879,1252328,480847237,264124.0,0.0,-1.0,0.0,100.0,33596.770538243625,264124.0,12123784.0,www.arrowheadwest.org,354,15687113.0,Arrowhead West Inc,,75.0,57.14285714285714,,
11616,13445,31882,1252408,480854350,154246.0,210913.0,26.86747616315732,50.0,50.0,28640.96657381616,210913.0,10647266.0,WWW.VILLASF.ORG,361,20586104.0,VILLA ST FRANCIS CATHOLIC CARECENTER INC,50.0,33.33333333333333,25.0,,
11618,13447,31886,1252551,480869250,0.0,175151.0,100.0,100.0,0.0,23857.42857142857,175151.0,3682193.0,WWW.FUTURES-UNLIMITED.ORG,148,5288325.0,FUTURES UNLIMITED INC,,33.33333333333333,40.0,,
11619,13448,31888,1252627,480877587,196790.8,235087.8,16.290509333108737,50.0,50.0,89925.13698630137,400301.0,8723928.0,WWW.PRESBYTERIANMANORS.ORG,83,11442980.0,PRESBYTERIAN MANORS OF MID-AMERICA INC,40.0,20.0,28.57142857142857,66.66666666666666,
11623,13452,31908,1253962,480987497,0.0,252255.5,100.0,100.0,0.0,33085.10242587601,253860.0,12779084.0,WWW.LAKESFIELD.ORG,373,23108904.0,LARKSFIELD PLACE RETIREMENT COMMUNITIESINC,50.0,31.25,57.14285714285714,,
11624,13453,31910,1254088,481000480,40295.0,104514.0,61.44535660294315,66.66666666666666,33.33333333333333,36759.94915254237,180391.0,2418160.0,,62,4681972.0,BUSINESS TECHNOLOGY CAREER OPPORTUNITIESINC,,18.181818181818183,28.57142857142857,,
